0.91371,1.10111,0.73533,1.00656,1.21997,1.025,0.89147,1.02036,0.83158,0.76624,0.9305,0.76453
1.05015,1.11264,0.72284,1.08033,0.97725,0.98881,0.78272,1.07025,0.81345,0.73054,0.92132,0.71923
0.96677,0.97709,0.69545,0.94342,0.97938,0.97475,0.82471,0.94244,0.7421,0.67793,0.81384,0.72259
1.1614,1.16202,0.76658,1.16628,1.14593,1.05231,0.85044,1.14393,0.96897,0.82033,1.06804,0.73931
1.06569,1.07359,0.72474,1.07467,0.96414,0.97617,0.78785,1.1273,0.8045,0.73487,0.91892,0.70337
1.04512,0.99238,0.73334,1.02825,1.00242,0.97134,0.87116,1.06904,0.79597,0.71124,0.84953,0.74579
1.2548,1.16168,0.81481,1.13593,1.13523,1.04027,0.84897,1.13027,0.90904,0.84171,1.03142,0.76976
1.1026,1.18588,0.74565,1.20436,1.15518,1.13042,0.83933,1.27553,0.97953,0.82155,1.12115,0.72477
1.04994,1.08133,0.73188,1.12278,1.05902,1.02015,0.81732,1.23242,0.84965,0.77888,0.96328,0.74384
0.94074,0.96778,0.70509,1.00902,1.08898,0.98813,0.81951,1.09581,0.80666,0.6895,0.89401,0.76107
1.47068,1.19506,0.87649,1.08001,1.14916,1.04284,0.88404,1.18545,0.86939,0.92833,0.96414,0.84541
1.11958,1.13977,0.75723,1.12511,1.07528,0.96773,0.79519,1.16002,0.87247,0.77249,1.03697,0.71989
1.00522,1.15728,0.72963,1.14351,1.21846,1.17765,0.83261,1.22508,1.00106,0.82575,1.10877,0.74006
0.97713,0.97767,0.72463,1.04943,1.04826,0.99113,0.78946,1.16439,0.80417,0.72829,0.93346,0.74765
0.915,0.92529,0.70538,1.03531,1.1206,1.04476,0.85347,1.11381,0.84084,0.66414,0.91512,0.72767
1.41115,1.23232,0.83369,1.05258,1.22379,1.0757,0.81452,1.14312,0.87331,0.91982,0.98997,0.87897
1.21813,1.18985,0.79284,1.14502,1.16471,1.03333,0.79085,1.15421,0.88,0.82931,1.06419,0.77116
1.01561,1.06977,0.71124,1.07902,1.07596,0.96469,0.75298,1.16453,0.88106,0.73567,1.05667,0.69766
0.97691,1.01151,0.71112,1.0939,1.13659,1.1261,0.81289,1.17426,0.92821,0.75605,1.06574,0.72192
0.96014,0.92253,0.75659,1.03317,1.03385,0.95351,0.76494,1.14264,0.76679,0.71578,0.9145,0.74505
0.93383,0.87046,0.72669,1.05303,1.07674,0.99545,0.84007,1.17632,0.85966,0.6642,0.94957,0.71998
1.3974,1.19218,0.82352,0.95885,1.066,1.01316,0.82939,1.11336,0.81386,0.86618,0.99317,0.80159
1.2762,1.18191,0.80529,1.05412,1.12168,0.98692,0.79984,1.1135,0.84848,0.82293,0.99542,0.77602
1.06012,1.10879,0.74402,1.09834,1.14454,1.0094,0.77233,1.13488,0.88959,0.74978,1.09936,0.72434
0.96779,0.95282,0.70551,1.0194,1.03341,0.92713,0.75583,1.18804,0.82455,0.7166,1.02703,0.70465
0.95849,0.98446,0.73977,1.11379,1.15654,1.15103,0.86408,1.22403,0.97753,0.75695,1.07579,0.72733
0.93595,0.9013,0.76902,1.02628,1.0382,0.92641,0.78108,1.17151,0.79784,0.7133,0.92823,0.74121
0.8853,0.83175,0.74562,1.01699,1.0195,0.92952,0.85088,1.27185,0.9114,0.70102,0.97758,0.74905
1.32633,1.19477,0.82714,0.95665,1.07704,0.98225,0.84931,1.16794,0.85243,0.89017,1.09148,0.78381
1.16521,1.22051,0.77165,1.0543,1.23196,1.09724,0.84592,1.1135,0.92045,0.86845,1.03232,0.80121
1.0634,1.10121,0.75704,1.04496,1.16073,0.98941,0.81183,1.07902,0.83844,0.7449,1.03118,0.75251
0.98814,1.04223,0.72455,1.0949,1.15742,1.03536,0.78569,1.17604,0.90968,0.73797,1.13562,0.71944
0.92022,0.9173,0.73535,1.02745,1.05225,0.94607,0.7535,1.19757,0.83672,0.72658,1.02757,0.72638
0.93288,0.96327,0.75973,1.11978,1.14324,1.14253,0.88668,1.28184,0.97113,0.74803,1.04865,0.74116
0.88631,0.8489,0.75873,1.00339,1.03196,0.9193,0.79972,1.19543,0.84916,0.71484,0.9545,0.75759
1.33142,1.19858,0.8842,1.01573,1.13804,1.0302,0.88395,1.21007,0.87377,0.9301,1.16099,0.86856
0.82744,0.79889,0.75566,1.01331,1.02575,0.93277,0.92187,1.29283,0.9705,0.75867,0.98421,0.79791
1.12101,1.18027,0.76673,0.99464,1.17627,1.0576,0.86994,1.09227,0.85442,0.85919,1.04355,0.80451
1.04483,1.10937,0.75741,1.01047,1.19489,1.02667,0.86137,1.04487,0.82215,0.75482,0.97466,0.7783
0.95229,1.04893,0.74155,1.06161,1.17741,1.03145,0.82609,1.08979,0.85071,0.72773,1.06412,0.73455
0.92342,0.97735,0.74813,1.06892,1.13608,1.02725,0.79384,1.18615,0.88892,0.74151,1.10651,0.72099
0.89025,0.91835,0.77453,1.06474,1.08954,0.98785,0.76918,1.18584,0.87172,0.74386,1.02455,0.74759
0.8838,0.866,0.76526,1.0196,1.05578,0.9559,0.78802,1.19256,0.86528,0.72382,0.96844,0.76168
1.4171,1.23611,0.96606,0.99045,1.0946,0.90977,0.92088,1.16791,0.8081,0.8587,0.96909,0.90019
