1.31163,1.19792,0.91874,1.12476,0.9768,0.93216,1.02669,0.76672,0.76579,1.00994,1.00833,0.76239
1.47407,1.22092,0.84946,0.99756,0.92579,0.84853,0.95251,0.75447,0.82535,0.97059,0.97589,0.83806
1.23092,0.99449,0.82253,1.02959,0.92821,0.88119,0.92632,0.70535,0.67807,0.96883,0.88623,0.76854
1.61883,1.37265,0.93119,1.1316,1.01387,0.88498,1.13631,0.82283,0.88478,1.08916,1.02324,0.93212
1.49279,1.16412,0.83862,0.97191,0.92701,0.83605,0.90421,0.74528,0.80175,0.97362,0.95917,0.85363
1.28342,0.97133,0.825,0.99192,0.97036,0.92444,1.03647,0.7337,0.78977,1.02105,0.95088,0.8718
1.67483,1.28231,0.94713,1.06826,1.04757,0.9109,1.13856,0.79992,0.86428,1.16419,1.04752,0.98918
1.62988,1.3953,0.93467,1.1419,1.01933,0.91065,1.08602,0.82534,0.86241,1.04689,1.06136,0.89953
1.46484,1.17228,0.85583,1.03142,0.98752,0.88425,0.98068,0.7521,0.84131,1.00358,1.01558,0.88814
1.18683,0.92381,0.7978,0.9527,1.01758,0.90923,0.97277,0.70651,0.80014,0.94684,0.95035,0.8169
1.77067,1.22465,0.95922,1.02879,1.04206,1.01341,1.26123,0.8435,0.91829,1.32657,1.13757,1.12784
1.58213,1.25617,0.87386,0.98423,0.97964,0.81036,1.00803,0.77616,0.82752,1.07755,1.04426,0.91876
1.50726,1.35116,0.8892,1.09536,1.01839,0.92126,1.03962,0.74134,0.86553,0.99555,1.07814,0.86653
1.28843,1.00718,0.79961,0.9518,1.01357,0.8715,0.93289,0.70337,0.80213,0.94386,0.96484,0.83844
1.12292,0.90579,0.78804,0.99222,1.05474,0.91546,0.96663,0.72447,0.762,0.94383,0.93584,0.74634
1.73499,1.30931,0.98284,1.15729,1.01345,0.97297,1.24459,0.82782,0.90565,1.25855,1.0805,1.13539
1.63186,1.28893,0.92424,1.0552,1.03303,0.85688,1.10683,0.80333,0.85734,1.18176,1.08986,1.00661
1.44478,1.20024,0.82197,0.94734,0.96026,0.76612,0.95804,0.7305,0.80539,0.97286,1.02734,0.85362
1.34586,1.12774,0.81241,1.01593,1.05073,0.89844,0.98325,0.69717,0.82069,0.9115,1.02168,0.82334
1.2108,0.93543,0.79108,0.90951,1.02543,0.83869,0.89968,0.69219,0.77785,0.92272,0.94149,0.81647
1.08748,0.89242,0.75777,0.96703,1.0461,0.86806,0.97975,0.74393,0.7779,0.94767,0.97811,0.74174
1.73424,1.20671,0.89514,0.98966,0.96507,0.92951,1.11386,0.7819,0.85756,1.17366,1.08688,1.06659
1.64637,1.25223,0.9045,1.00394,0.9607,0.86058,1.14008,0.78181,0.84567,1.17745,1.06109,1.0285
1.47472,1.22582,0.86398,1.00111,1.01018,0.79769,1.0494,0.75029,0.81553,1.04591,1.06509,0.91204
1.29201,1.04873,0.75917,0.8448,0.93487,0.76407,0.9298,0.72703,0.79826,0.92802,1.02229,0.82499
1.29774,1.0975,0.81538,1.02233,1.05759,0.91298,0.97629,0.69445,0.83488,0.88149,1.03313,0.80362
1.14038,0.93658,0.77524,0.8946,1.00473,0.81898,0.93969,0.71676,0.79956,0.93071,0.9762,0.79845
1.02522,0.91391,0.73858,0.92647,0.97235,0.79051,0.95348,0.75928,0.83749,0.9058,1.01241,0.72683
1.64432,1.17253,0.90436,0.94567,0.96545,0.89105,1.15747,0.81089,0.89606,1.2186,1.13377,1.06333
