-44.5938638919001,60.20376336909
-44.4555279361692,60.2793387406741
-44.4302871255849,60.1297498434672
-44.3166606657209,60.3548188210356
-44.2917807687446,60.2052126470141
-44.2674455266811,60.0555355360046
-44.1772585783283,60.4302027994368
-44.152744261748,60.2805795201761
-44.1287728981741,60.1308856670206
-44.1053355709141,59.9811219470775
-44.0373181512415,60.5054898581511
-44.0131741320268,60.3558496506112
-43.9895713064097,60.2061392332291
-43.9665007564813,60.0563593077846
-43.9439537294892,59.9065105662647
-43.8968358411846,60.5806791723993
-43.873066886959,60.4310222190145
-43.8498373084573,60.2812954207497
-43.8271381874506,60.1314994740109
-43.8049607714105,59.9816350654884
-43.7832964697131,59.831702872385
-43.7558080843562,60.6557699102867
-43.7324190138713,60.5060963990551
-43.7095674417963,60.3563534087651
-43.6872444505014,60.2065416304022
-43.6654412885853,60.056661745315
-43.6441493670538,59.9067144254421
-43.6233602556022,59.7567003335326
-43.6142312964345,60.7307612327382
-43.5912269800461,60.5810713573136
-43.568758224325,60.4313123694593
-43.546816113182,60.2814849546943
-43.5253918972686,60.1315897889808
-43.5044769901302,59.98162753895
-43.4840629644642,59.8315988621213
-43.4721018725865,60.8056522934346
-43.4641415484765,59.6815044071155
-43.4494872327323,60.6559462532191
-43.4274061543726,60.5061714679559
-43.4058497239238,60.3563286176522
-43.3848091950382,60.2064183728397
-43.3642759847327,60.0564413947992
-43.3442416696221,59.9063983357788
-43.3294161874824,60.8804422387468
-43.3246979822536,59.756289839206
-43.3071961991616,60.7307202389848
-43.3056368075394,59.606116539894
-43.2855077107172,60.5809298622556
-43.2643418120599,60.431071783009
-43.2436897608144,60.2811466663029
-43.223542978423,60.1311551680254
-43.2038930463554,59.9810979351124
-43.1861705953137,60.9551302076714
-43.1847317024205,59.8309756057583
-43.1660508371777,59.6807888096209
-43.1643502865679,60.8053924595453
-43.1478424904437,59.530538168021
-43.1430593526066,60.6555867031735
-43.1222888878481,60.5057136074046
-43.1020301548841,60.3557738317791
-43.0822745805593,60.2057680267509
-43.063013752158,60.0556968339034
-43.0442394136932,59.9055608861586
