0.59063,0.58637,0.57057,0.55388,0.51385,0.53316,0.53451,0.36896,0.29691,0.60156,0.64601,0.54078
0.61886,0.61063,0.58242,0.57042,0.51996,0.53916,0.51593,0.34983,0.45274,0.67712,0.64613,0.55275
0.68065,0.59538,0.62277,0.61041,0.53114,0.50729,0.47993,0.26289,0.44487,0.56994,0.58882,0.55381
0.73293,0.68592,0.65927,0.65851,0.58754,0.54562,0.30546,0.33471,0.51761,0.61003,0.65067,0.6146
0.68196,0.60686,0.62756,0.58591,0.5066,0.49629,0.44735,0.24698,0.37054,0.61763,0.57132,0.56123
0.62462,0.57277,0.62649,0.5644,0.52469,0.49662,0.31373,0.17217,0.50694,0.46515,0.56348,0.58318
0.6609,0.69754,0.6349,0.55133,0.48698,0.26338,NA,1.31873,0.41669,0.49193,0.56863,0.593
0.74672,0.67628,0.65815,0.6003,0.56589,0.47179,0.19472,0.06223,0.39373,0.47916,0.65483,0.65234
0.67668,0.61307,0.6469,0.59299,0.52638,0.51377,0.40723,0.16792,0.45091,0.57639,0.61709,0.61326
0.64123,0.56423,0.60771,0.55934,0.5093,0.48929,0.31666,0.14652,0.49925,0.46996,0.61347,0.63086
0.72959,0.7631,0.71927,0.67392,0.57836,0.29751,NA,0.29512,0.41795,0.50334,0.51978,0.643
0.7134,0.68064,0.66994,0.61005,0.54321,0.39446,0.15473,0.12152,0.40704,0.55062,0.6398,0.64025
0.70815,0.68373,0.70508,0.64164,0.58522,0.58334,0.48841,0.32933,0.40327,0.55447,0.66643,0.62912
0.60563,0.547,0.5933,0.54268,0.47855,0.47873,0.38414,0.14717,0.37617,0.59729,0.587,0.61278
0.65935,0.58033,0.60212,0.55122,0.50232,0.43445,0.23432,0.05173,0.47164,0.5003,0.57319,0.58099
0.68671,0.77228,0.79793,0.74576,0.68117,0.53668,0.21653,0.02738,0.40525,0.54746,0.54349,0.59928
0.69133,0.75448,0.71892,0.64311,0.47815,0.14507,0.06298,0.23897,0.50603,0.49995,0.59789,0.67773
0.61423,0.57052,0.54963,0.50701,0.47967,0.45549,0.25366,0.11759,0.39665,0.59004,0.62194,0.62754
0.63504,0.59069,0.63323,0.57865,0.53137,0.5267,0.38335,0.1518,0.37945,0.58393,0.61624,0.6173
0.55496,0.51775,0.55393,0.52229,0.45371,0.4607,0.3694,0.16669,0.27095,0.60181,0.50307,0.57167
0.64051,0.56072,0.54763,0.5073,0.39034,0.18772,0.01027,0.14541,0.49836,0.44679,0.52616,0.658
0.60322,0.6825,0.71157,0.68264,0.62845,0.60796,0.3722,0.15982,0.37488,0.6995,0.61023,0.55837
0.64411,0.70937,0.69026,0.56654,0.52639,0.31362,0.06724,0.38256,0.33061,0.48351,0.51464,0.61077
0.65501,0.62338,0.59343,0.49196,0.4016,0.19683,NA,1.00585,0.50114,0.5257,0.65612,0.70685
0.56747,0.53655,0.56942,0.5821,0.50364,0.42911,0.21621,0.03726,0.44036,0.76661,0.59679,0.59092
0.60239,0.5573,0.59619,0.53898,0.48983,0.4821,0.31227,0.10065,0.41324,0.60942,0.54811,0.57132
0.59738,0.53912,0.5576,0.52505,0.43538,0.36788,0.16511,0.02858,0.45954,0.45029,0.53477,0.6439
0.61371,0.53364,0.47793,0.36717,0.21983,0.05384,NA,0.25499,0.33653,0.47695,0.45029,0.56235
0.59492,0.65743,0.66648,0.63957,0.55598,0.4073,0.17204,0.04523,0.37077,0.63514,0.63158,0.58234
0.6477,0.72042,0.70866,0.62272,0.60576,0.40525,0.13319,NA,0.34893,0.51843,0.50981,0.59335
0.62567,0.66413,0.66911,0.53989,0.39854,0.1476,0.04225,0.86907,0.51918,0.5286,0.58045,0.67084
0.675,0.6531,0.63914,0.5166,0.39279,0.16089,NA,0.46384,0.44262,0.51792,0.63992,0.66179
0.57919,0.53451,0.55513,0.54645,0.47891,0.44063,0.29121,0.08026,0.34239,0.46356,0.6124,0.61972
0.7379,0.60906,0.59561,0.56133,0.4883,0.41187,0.2166,NA,0.50099,0.48544,0.63846,0.76402
0.64073,0.54282,0.48798,0.36748,0.23053,0.05874,NA,0.05198,0.55933,0.48013,0.49331,0.63511
0.63317,0.70791,0.66576,0.5982,0.38684,0.12938,NA,NA,0.39129,0.49193,0.50813,0.60501
NA,NA,0.00387,0.03156,0.10661,NA,NA,NA,NA,NA,NA,NA
0.61036,0.61657,0.58905,0.52115,0.45786,0.27091,0.02367,0.2503,0.23185,0.56673,0.51639,0.58685
0.633,0.65624,0.66387,0.54704,0.47172,0.29666,0.03828,NA,0.60964,0.49388,0.58637,0.63335
0.65918,0.65387,0.64077,0.51333,0.41534,0.22402,0.00338,NA,0.49508,0.50772,0.54228,0.66035
0.7013,0.63972,0.61957,0.52371,0.41309,0.25094,0.02755,0.58213,0.37419,0.47873,0.66976,0.71414
0.6938,0.57881,0.59626,0.55729,0.50152,0.41847,0.25088,0.06046,0.4258,0.46575,0.65508,0.76376
0.6487,0.53216,0.49853,0.39507,0.26619,0.09603,NA,0.09137,0.77226,0.50576,0.49367,0.70032
0.6369,0.68412,0.7466,0.67611,0.60251,0.45541,0.18868,0.11977,0.42253,0.73579,0.61518,0.59443
NA,NA,0.00373,0.02942,0.08616,NA,NA,NA,NA,NA,NA,NA
0.58035,0.6702,0.68818,0.56141,0.43596,0.19501,NA,1.05229,0.31975,0.5852,0.50695,0.57137
NA,NA,0.00443,0.03495,0.08347,NA,NA,NA,NA,NA,NA,NA
0.55975,0.60425,0.63196,0.52716,0.48568,0.38237,0.1254,0.54017,0.51509,0.67847,0.55919,0.57163
0.65839,0.63572,0.63416,0.51233,0.43798,0.2734,0.04917,0.39912,0.43275,0.48602,0.56255,0.66734
0.71078,0.63969,0.61507,0.51174,0.412,0.24954,0.01174,1.06176,0.40655,0.47505,0.55251,0.76926
0.70626,0.6177,0.59185,0.5037,0.42389,0.28045,0.02173,0.05028,0.53713,0.47514,0.57571,0.7714
0.64613,0.54106,0.52755,0.41528,0.28699,0.11173,NA,0.03652,0.33581,0.48317,0.5194,0.6954
0.54605,0.6523,0.75078,0.77082,0.70941,0.65279,0.49123,0.20058,0.05991,0.15703,0.33105,0.47848
NA,NA,0.00508,0.03008,0.06128,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00439,0.0341,0.08882,NA,NA,NA,NA,NA,NA,NA
0.55734,0.64345,0.70561,0.58222,0.53724,0.42646,0.13988,0.08138,0.34864,0.63064,0.53441,0.56214
NA,NA,0.00697,0.03584,0.07453,NA,NA,NA,NA,NA,NA,NA
0.5063,0.5916,0.65267,0.56595,0.55311,0.49888,0.27251,0.15163,0.39784,0.65435,0.53344,0.52381
0.64427,0.61288,0.62761,0.52839,0.48228,0.36693,0.10524,0.0586,0.41041,0.50726,0.56496,0.60957
0.67638,0.59871,0.59538,0.47717,0.37714,0.25835,0.0511,0.14351,0.41228,0.49353,0.53255,0.73368
0.62936,0.5535,0.55985,0.42668,0.30879,0.19727,0.01976,0.07907,0.58828,0.50438,0.50347,0.7272
0.60068,0.51356,0.48709,0.37475,0.24313,0.09682,NA,0.12173,0.58182,0.49229,0.47571,0.62512
NA,NA,0.00477,0.02839,0.05137,NA,NA,NA,NA,NA,NA,NA
0.13553,0.21705,0.33296,0.41747,0.40314,0.2885,0.24544,0.18872,0.08729,0.06449,0.07093,0.08317
NA,NA,0.00421,0.03211,0.08326,NA,NA,NA,NA,NA,NA,NA
0.55717,0.65998,0.73525,0.6912,0.62431,0.60181,0.44358,0.24573,0.30758,0.68692,0.57163,0.54757
NA,NA,0.00487,0.03704,0.06485,NA,NA,NA,NA,NA,NA,NA
0.51851,0.62302,0.67505,0.58679,0.5669,0.55629,0.4166,0.21852,0.35661,0.57981,0.4833,0.51582
NA,NA,0.00922,0.04355,0.11711,NA,NA,NA,NA,NA,NA,NA
0.51502,0.5462,0.58514,0.49976,0.49652,0.45979,0.29417,0.12581,0.41506,0.60884,0.54037,0.54086
NA,0.06429,0.2082,0.29567,0.26852,0.27229,0.13658,NA,NA,NA,NA,NA
NA,0.05334,0.22433,0.29867,0.26538,0.21919,0.025,NA,NA,NA,NA,NA
NA,0.04521,0.18273,0.22206,0.20902,0.09936,NA,NA,NA,NA,NA,NA
NA,NA,0.00472,0.0284,0.04513,NA,NA,NA,NA,NA,NA,NA
0.19378,0.29064,0.39553,0.45001,0.43523,0.36104,0.30295,0.18438,0.07238,0.05896,0.0818,0.13127
NA,NA,0.004,0.03088,0.06269,NA,NA,NA,NA,NA,NA,NA
0.56379,0.67381,0.71468,0.67883,0.59838,0.56602,0.49602,0.32923,0.1701,0.29879,0.45745,0.51682
NA,NA,0.00484,0.03628,0.06037,NA,NA,NA,NA,NA,NA,NA
0.4984,0.56735,0.61441,0.56957,0.52353,0.52533,0.4148,0.24542,0.29361,0.64183,0.53821,0.52695
NA,NA,0.00629,0.04408,0.08045,NA,NA,NA,NA,NA,NA,NA
0.51646,0.55398,0.5787,0.50737,0.50652,0.47705,0.32637,0.14488,0.48069,0.57517,0.58173,0.55964
NA,NA,0.01146,0.05044,0.14781,NA,NA,NA,NA,NA,NA,NA
0.57195,0.54606,0.54162,0.43874,0.35772,0.28277,0.10555,0.0867,0.52053,0.52805,0.50944,0.65649
NA,0.05336,0.22989,0.31139,0.2827,0.2093,NA,NA,NA,NA,NA,NA
NA,0.0443,0.18388,0.22686,0.22085,0.10865,0.01379,NA,NA,NA,NA,NA
NA,0.03511,0.14803,0.15934,0.13937,0.04757,NA,NA,NA,NA,NA,NA
0.56256,0.69395,0.62854,0.54005,0.4534,0.52608,0.33447,0.16278,0.33607,0.69553,0.60623,0.54371
NA,NA,0.0051,0.03016,0.05801,NA,NA,NA,NA,NA,NA,NA
0.48956,0.5492,0.60228,0.58707,0.5338,0.49147,0.42911,0.25531,0.12099,0.27399,0.44106,0.49003
NA,NA,0.00477,0.03558,0.05215,NA,NA,NA,NA,NA,NA,NA
0.48546,0.53903,0.56801,0.51004,0.49274,0.48305,0.33372,0.13354,0.35895,0.64919,0.52891,0.53737
NA,NA,0.00587,0.04166,0.07083,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.01136,0.04931,0.0999,NA,NA,NA,NA,NA,NA,NA
0.51537,0.51206,0.51863,0.44571,0.41277,0.37652,0.24576,0.09127,0.51403,0.67386,0.6077,0.56833
NA,NA,0.01237,0.06308,0.12262,NA,NA,NA,NA,NA,NA,NA
NA,0.05759,0.20129,0.30056,0.27603,0.2718,0.15944,NA,NA,NA,NA,NA
NA,0.05056,0.22966,0.30963,0.28922,0.21619,0.00638,NA,NA,NA,NA,NA
NA,0.04465,0.18028,0.2319,0.23192,0.11219,0.01781,NA,NA,NA,NA,NA
NA,0.04367,0.16324,0.20172,0.19563,0.05979,0.01676,NA,NA,NA,NA,NA
0.56213,0.63764,0.59997,0.5284,0.43821,0.49512,0.31731,0.15774,0.46709,0.65798,0.61399,0.56693
NA,NA,0.00501,0.03038,0.0514,NA,NA,NA,NA,NA,NA,NA
0.46833,0.522,0.53878,0.47086,0.43037,0.37644,0.21643,0.05484,0.50925,0.57674,0.53867,0.50745
