0.94398,0.9326,0.96364,1.01511,1.01667,0.93182,0.97087,1.02906,0.99051,0.95377,0.93393,0.92228
0.94805,0.94594,0.95898,1.01466,1.01776,0.9593,1.0048,1.0414,1.01229,0.96535,0.93709,0.92243
0.93618,0.93315,0.96405,1.01645,0.99263,0.96358,1.01951,1.04638,1.0061,0.95829,0.92943,0.92137
0.94549,0.95192,0.95796,1.00153,1.01008,1.02948,1.03655,1.02549,1.01309,0.96067,0.92374,0.91797
0.94099,0.94261,0.95998,1.01489,0.99754,0.98146,1.04021,1.05673,1.02708,0.96539,0.9311,0.92215
0.92071,0.92526,0.95701,0.99481,0.96874,1.01098,1.03695,1.03556,1.01023,0.95966,0.91335,0.91729
0.93114,0.94186,0.95496,0.99764,1.03293,1.06647,1.03151,1.01068,0.99219,0.94476,0.91115,0.91367
0.93641,0.94424,0.9557,0.99647,1.00611,1.05602,1.05462,1.03273,1.01889,0.96268,0.9171,0.91464
0.93421,0.93796,0.961,1.00503,0.96848,1.00507,1.06183,1.05467,1.02072,0.96361,0.9182,0.92393
0.92527,0.93219,0.96086,0.99236,0.95828,1.02263,1.04388,1.03936,1.01006,0.95802,0.90527,0.91532
0.92151,0.93775,0.95482,1.01278,1.03438,1.06879,1.04785,1.00769,0.96549,0.93581,0.91569,0.9244
0.9248,0.93773,0.94626,0.99276,1.02845,1.07608,1.04766,1.02173,1.00227,0.94809,0.90806,0.90746
0.94156,0.94823,0.96289,1.01171,0.98387,1.02727,1.07703,1.04928,1.02198,0.96407,0.91612,0.92167
0.93894,0.94393,0.96545,1.01011,0.97073,1.01355,1.06967,1.06435,1.02388,0.96498,0.91503,0.92446
0.92302,0.93054,0.95631,0.98851,0.97545,1.04727,1.03918,1.04141,1.0141,0.96347,0.90627,0.91094
0.93231,0.96108,0.96548,1.03205,1.00673,1.06373,1.0762,1.00494,0.95215,0.91957,0.92731,0.95293
0.91089,0.92924,0.93155,0.98831,1.03481,1.0974,1.06358,1.01525,0.97588,0.93979,0.90565,0.90602
0.92821,0.94427,0.94713,0.99553,1.01146,1.07249,1.0687,1.03343,1.01613,0.95599,0.90699,0.91022
0.94262,0.95318,0.96494,1.01343,0.98224,1.02938,1.08587,1.05808,1.02629,0.96728,0.9124,0.92268
0.93283,0.94155,0.96187,1.00605,0.97424,1.02788,1.06683,1.06743,1.02919,0.96522,0.91047,0.92238
0.91153,0.9166,0.94809,1.00381,1.03427,1.06342,1.01957,1.04079,1.02088,0.97206,0.91361,0.91228
0.94462,0.98911,0.98053,1.07018,1.00652,1.04498,1.0769,1.01472,0.96158,0.8997,0.93746,0.99222
0.90742,0.93698,0.9386,0.99224,1.0142,1.09871,1.07576,1.01159,0.96014,0.92245,0.90939,0.92432
0.90539,0.92841,0.9224,0.98427,1.03283,1.07676,1.05672,1.0205,0.99312,0.94768,0.89957,0.90132
0.92682,0.94678,0.94584,1.00336,1.02259,1.05245,1.05315,1.03425,1.02336,0.96187,0.90425,0.91465
0.93434,0.94856,0.95973,1.00421,0.98325,1.04766,1.08338,1.05266,1.02575,0.96767,0.90681,0.92088
0.91756,0.92897,0.95151,0.99606,1.01682,1.06758,1.0356,1.04046,1.02376,0.96982,0.90843,0.91689
0.907,0.91099,0.96023,1.03596,1.06354,1.05882,1.00983,1.03988,1.02258,0.97788,0.92118,0.92397
0.96336,1.00672,0.98161,1.07195,1.02067,1.06402,1.04535,0.96493,0.95442,0.89326,0.93786,1.01684
0.91613,0.9501,0.95727,1.01135,1.00364,1.09996,1.08153,0.99872,0.9548,0.9007,0.91583,0.95384
0.89099,0.92257,0.92136,0.98073,1.02082,1.07581,1.05339,1.00966,0.97004,0.93251,0.89984,0.91067
0.89866,0.92471,0.9193,0.98191,1.02842,1.0649,1.04849,1.02236,1.00354,0.9557,0.89684,0.90308
0.92102,0.94387,0.94702,0.99778,1.00791,1.07227,1.07616,1.03845,1.02296,0.96334,0.89879,0.91772
0.91748,0.93237,0.94831,0.99391,1.01239,1.07995,1.04815,1.03097,1.02177,0.96783,0.90487,0.91822
0.90726,0.91368,0.95912,1.03076,1.05641,1.06332,1.01508,1.03339,1.02045,0.97296,0.91651,0.9254
0.97001,1.00682,0.98485,1.05995,1.01468,1.03483,0.99297,0.92866,0.94845,0.88937,0.93396,1.01332
0.93406,0.94289,1.00901,1.09722,1.10881,1.09977,1.02962,1.05284,1.02612,0.98273,0.93466,0.95208
0.93518,0.96034,0.96756,1.02768,1.00617,1.06257,1.03523,0.97022,0.96094,0.88265,0.91809,0.97696
0.89193,0.92165,0.93134,0.97651,1.00538,1.0845,1.05525,0.99882,0.95765,0.91167,0.90577,0.92697
0.88352,0.9162,0.91615,0.97667,1.02951,1.07674,1.04117,1.00571,0.97815,0.93959,0.89874,0.90889
0.89687,0.92273,0.92606,0.98889,1.03065,1.06963,1.04255,1.01555,1.00326,0.9561,0.89594,0.91066
0.90905,0.93065,0.94636,1.00194,1.02439,1.09086,1.05726,1.02065,1.01532,0.96157,0.89823,0.91961
0.90575,0.9155,0.95971,1.03049,1.05843,1.07466,1.02193,1.02341,1.01872,0.96721,0.91075,0.9261
0.95232,0.99531,0.98052,1.03371,0.98668,1.02159,0.98718,0.91535,0.93581,0.88583,0.93906,1.00627
